transect_id,longitude,latitude,elev_lowestmode,elev_dem,rh100,quality_flag,beam
3,-70.112605,-12.586625,224.50999450683594,225.0,23.45,1,BEAM04
3,-70.113586,-12.5864,236.91000366210938,234.0,32.33,1,BEAM04
3,-70.112067,-12.586175,216.6199951171875,216.0,28.61,0,BEAM04
3,-70.11375,-12.58595,239.6300048828125,237.0,23.3,1,BEAM04
3,-70.112197,-12.585724,214.3800048828125,216.0,33.73,1,BEAM04
3,-70.112467,-12.585499,216.55999755859375,216.0,21.37,1,BEAM04
3,-70.112449,-12.585274,215.8000030517578,216.0,30.88,1,BEAM04
3,-70.111963,-12.585049,214.91000366210938,216.0,32.72,0,BEAM04
3,-70.113361,-12.584824,235.92999267578125,236.0,20.55,1,BEAM04
3,-70.112209,-12.584598,216.02000427246094,216.0,24.37,1,BEAM04
3,-70.112855,-12.584373,227.24000549316406,228.0,26.73,1,BEAM04
3,-70.113418,-12.584148,234.92999267578125,235.0,25.46,1,BEAM04
3,-70.112428,-12.583923,215.83999633789062,216.0,28.96,0,BEAM04
3,-70.113163,-12.583697,231.86000061035156,233.0,33.03,1,BEAM04
3,-70.113385,-12.583472,237.4499969482422,238.0,27.53,1,BEAM04
3,-70.113326,-12.583247,239.11000061035156,238.0,29.52,1,BEAM04
3,-70.113505,-12.583022,239.13999938964844,240.0,27.09,1,BEAM04
3,-70.113914,-12.582797,236.13999938964844,236.0,27.61,0,BEAM04
3,-70.113852,-12.582571,232.85000610351562,233.0,28.21,1,BEAM04
3,-70.113521,-12.582346,229.86000061035156,230.0,28.72,1,BEAM04
3,-70.112388,-12.582121,216.1300048828125,216.0,31.4,1,BEAM04
3,-70.11298,-12.581896,214.77999877929688,216.0,21.0,1,BEAM04
3,-70.112664,-12.58167,216.02000427246094,216.0,20.53,1,BEAM04
3,-70.113075,-12.581445,216.08999633789062,216.0,33.94,1,BEAM04
3,-70.113737,-12.58122,215.3300018310547,216.0,33.58,1,BEAM04
3,-70.112891,-12.580995,214.8300018310547,216.0,31.88,1,BEAM04
3,-70.113204,-12.58077,216.3000030517578,216.0,33.64,1,BEAM04
3,-70.112504,-12.580544,217.2899932861328,216.0,25.99,1,BEAM04
3,-70.113229,-12.580319,216.2899932861328,216.0,33.1,0,BEAM04
3,-70.112,-12.580094,215.02999877929688,216.0,33.67,1,BEAM04
3,-70.113877,-12.579869,226.55999755859375,228.0,24.53,1,BEAM04
3,-70.112914,-12.579643,215.6199951171875,216.0,34.97,1,BEAM04
3,-70.112003,-12.579418,215.22999572753906,216.0,30.94,1,BEAM04
3,-70.112925,-12.579193,217.5399932861328,216.0,27.29,1,BEAM04
3,-70.113142,-12.578968,215.85000610351562,216.0,22.37,1,BEAM04
3,-70.112152,-12.578742,215.02999877929688,216.0,21.94,1,BEAM04
3,-70.112503,-12.578517,216.75999450683594,216.0,27.85,0,BEAM04
3,-70.113455,-12.578292,217.57000732421875,216.0,23.38,1,BEAM04
3,-70.11268,-12.578067,217.6699981689453,216.0,32.34,1,BEAM04
3,-70.112284,-12.577842,216.8000030517578,216.0,29.97,1,BEAM04
3,-70.111986,-12.577616,214.94000244140625,216.0,30.67,1,BEAM04
3,-70.11218,-12.577391,214.8699951171875,216.0,32.0,1,BEAM04
3,-70.112739,-12.577166,215.30999755859375,216.0,21.86,1,BEAM04
3,-70.113362,-12.576941,215.67999267578125,216.0,24.39,1,BEAM04
3,-70.113823,-12.576715,228.94000244140625,231.0,20.22,1,BEAM04
3,-70.113958,-12.57649,234.2899932861328,233.0,21.08,0,BEAM04
3,-70.11351,-12.576265,216.97999572753906,216.0,31.79,1,BEAM04
3,-70.112894,-12.57604,214.02000427246094,216.0,22.99,1,BEAM04
3,-70.112146,-12.575815,215.17999267578125,216.0,29.15,1,BEAM04
3,-70.112007,-12.575589,216.60000610351562,216.0,27.9,1,BEAM04
3,-70.113907,-12.575364,227.75,228.0,24.16,1,BEAM04
3,-70.112456,-12.575139,215.9499969482422,216.0,34.4,1,BEAM04
3,-70.113525,-12.574914,216.4199981689453,216.0,32.68,1,BEAM04
3,-70.113144,-12.574688,216.5500030517578,216.0,23.07,1,BEAM04
3,-70.113584,-12.574463,218.24000549316406,216.0,20.17,0,BEAM04
3,-70.112857,-12.574238,217.19000244140625,216.0,20.41,1,BEAM04
3,-70.111971,-12.574013,216.25,216.0,31.43,1,BEAM04
3,-70.113849,-12.573788,234.32000732421875,234.0,22.17,0,BEAM04
3,-70.113818,-12.573562,230.5800018310547,232.0,24.68,1,BEAM04
3,-70.113463,-12.573337,215.13999938964844,216.0,28.07,0,BEAM04
3,-70.11219,-12.573112,215.97999572753906,216.0,29.22,1,BEAM04
3,-70.112198,-12.572887,214.30999755859375,216.0,33.63,1,BEAM04
3,-70.113286,-12.572661,214.91000366210938,216.0,32.09,1,BEAM04
3,-70.112712,-12.572436,217.36000061035156,216.0,21.49,1,BEAM04
3,-70.112726,-12.572211,215.8699951171875,216.0,33.72,1,BEAM04
3,-70.113753,-12.571986,234.10000610351562,232.0,29.64,1,BEAM04
3,-70.113607,-12.571761,216.4199981689453,216.0,21.29,1,BEAM04
3,-70.113683,-12.571535,215.14999389648438,216.0,24.6,1,BEAM04
3,-70.112829,-12.57131,217.0,216.0,34.07,1,BEAM04
3,-70.112499,-12.571085,217.3300018310547,216.0,21.19,1,BEAM04
3,-70.112288,-12.57086,216.52000427246094,216.0,24.75,0,BEAM04
3,-70.113082,-12.570634,216.72000122070312,216.0,28.66,1,BEAM04
3,-70.113073,-12.570409,216.47000122070312,216.0,30.22,1,BEAM04
3,-70.112499,-12.570184,215.6999969482422,216.0,33.37,1,BEAM04
3,-70.11218,-12.569959,216.25999450683594,216.0,24.36,1,BEAM04
3,-70.113875,-12.569733,226.72999572753906,229.0,25.42,1,BEAM04
3,-70.112235,-12.569508,215.82000732421875,216.0,23.73,1,BEAM04
3,-70.113181,-12.569283,230.64999389648438,229.0,27.72,1,BEAM04
3,-70.113105,-12.569058,228.92999267578125,229.0,24.66,0,BEAM04
3,-70.112134,-12.568833,214.13999938964844,216.0,20.22,1,BEAM04
3,-70.1126,-12.568607,229.63999938964844,230.0,28.99,1,BEAM04
3,-70.113913,-12.568382,235.9199981689453,235.0,29.07,1,BEAM04
3,-70.113145,-12.568157,237.4600067138672,237.0,28.04,1,BEAM04
3,-70.112166,-12.567932,237.07000732421875,237.0,34.34,1,BEAM04
3,-70.113785,-12.567706,239.42999267578125,239.0,21.13,0,BEAM04
3,-70.112124,-12.567481,230.00999450683594,229.0,26.01,1,BEAM04
3,-70.112378,-12.567256,232.27000427246094,232.0,28.22,1,BEAM04
3,-70.113174,-12.567031,238.60000610351562,238.0,34.52,1,BEAM04
3,-70.113356,-12.566806,240.30999755859375,241.0,31.25,1,BEAM04
3,-70.112443,-12.56658,231.0,231.0,28.72,1,BEAM04
3,-70.112708,-12.566355,238.10000610351562,237.0,32.43,0,BEAM04
3,-70.112761,-12.56613,237.97999572753906,238.0,28.95,0,BEAM04
3,-70.112799,-12.565905,238.49000549316406,239.0,28.78,1,BEAM04
3,-70.113732,-12.565679,236.05999755859375,236.0,30.8,1,BEAM04
3,-70.113093,-12.565454,239.1199951171875,240.0,25.1,1,BEAM04
3,-70.112356,-12.565229,239.33999633789062,239.0,24.65,1,BEAM04
3,-70.113054,-12.565004,238.67999267578125,239.0,32.83,1,BEAM04
3,-70.113236,-12.564779,240.8800048828125,241.0,25.39,1,BEAM04
3,-70.113871,-12.564553,242.64999389648438,242.0,23.75,1,BEAM04
3,-70.112327,-12.564328,237.02000427246094,238.0,27.07,1,BEAM04
3,-70.113617,-12.564103,243.11000061035156,244.0,21.08,1,BEAM04
3,-70.113745,-12.563878,243.44000244140625,244.0,24.49,1,BEAM04
3,-70.11354,-12.563652,244.22999572753906,244.0,26.72,1,BEAM04
3,-70.112821,-12.563427,242.32000732421875,243.0,29.29,1,BEAM04
3,-70.112946,-12.563202,243.6199951171875,243.0,28.7,1,BEAM04
3,-70.112309,-12.562977,243.3000030517578,243.0,20.25,1,BEAM04
3,-70.113467,-12.562752,243.52999877929688,243.0,20.63,1,BEAM04
3,-70.113542,-12.562526,243.64999389648438,243.0,20.62,1,BEAM04
3,-70.113229,-12.562301,241.77000427246094,243.0,25.57,0,BEAM04
3,-70.113098,-12.562076,242.8000030517578,244.0,32.91,1,BEAM04
3,-70.11287,-12.561851,246.5,245.0,21.79,0,BEAM04
3,-70.113865,-12.561625,243.11000061035156,244.0,20.83,1,BEAM04
3,-70.113945,-12.5614,245.63999938964844,244.0,22.12,1,BEAM04
3,-70.113567,-12.561175,242.97000122070312,244.0,25.96,1,BEAM04
3,-70.113765,-12.56095,243.5800018310547,243.0,26.23,1,BEAM04
3,-70.112914,-12.560724,240.02999877929688,241.0,23.46,1,BEAM04
3,-70.113761,-12.560499,242.74000549316406,243.0,32.81,1,BEAM04
3,-70.113208,-12.560274,242.74000549316406,243.0,32.66,1,BEAM04
3,-70.113185,-12.560049,241.39999389648438,242.0,26.21,1,BEAM04
3,-70.113936,-12.559824,241.3300018310547,242.0,21.82,1,BEAM04
3,-70.113614,-12.559598,241.30999755859375,242.0,30.71,1,BEAM04
3,-70.11362,-12.559373,242.17999267578125,241.0,24.16,1,BEAM04
3,-70.11224,-12.559148,241.42999267578125,240.0,25.36,1,BEAM04
3,-70.111996,-12.558923,241.32000732421875,242.0,26.76,1,BEAM04
3,-70.112058,-12.558697,242.52999877929688,243.0,20.06,1,BEAM04
3,-70.112973,-12.558472,243.16000366210938,243.0,24.2,1,BEAM04
3,-70.112092,-12.558247,242.61000061035156,243.0,32.53,1,BEAM04
3,-70.113554,-12.558022,238.8300018310547,240.0,25.23,1,BEAM04
3,-70.113438,-12.557797,239.35000610351562,239.0,34.13,1,BEAM04
3,-70.111996,-12.557571,241.25,242.0,30.47,1,BEAM04
3,-70.1133,-12.557346,240.39999389648438,240.0,26.49,1,BEAM04
3,-70.113539,-12.557121,239.1699981689453,239.0,29.46,1,BEAM04
3,-70.11234,-12.556896,243.24000549316406,244.0,20.18,1,BEAM04
3,-70.113562,-12.55667,243.64999389648438,242.0,33.01,1,BEAM04
3,-70.111981,-12.556445,243.85000610351562,243.0,30.14,1,BEAM04
3,-70.112423,-12.55622,243.86000061035156,244.0,30.2,1,BEAM04
3,-70.112733,-12.555995,243.02999877929688,244.0,28.28,1,BEAM04
3,-70.113268,-12.55577,246.72999572753906,246.0,22.54,1,BEAM04
3,-70.112671,-12.555544,248.4199981689453,248.0,24.55,1,BEAM04
3,-70.112868,-12.555319,246.30999755859375,248.0,31.36,1,BEAM04
3,-70.113502,-12.555094,243.69000244140625,244.0,23.73,1,BEAM04
3,-70.112385,-12.554869,252.57000732421875,251.0,31.52,1,BEAM04
3,-70.113364,-12.554643,247.99000549316406,248.0,20.98,1,BEAM04
3,-70.111961,-12.554418,265.7099914550781,267.0,29.2,1,BEAM04
3,-70.112531,-12.554193,265.6300048828125,268.0,26.87,1,BEAM04
3,-70.113385,-12.553968,268.8699951171875,271.0,28.03,0,BEAM04
3,-70.112581,-12.553742,293.6400146484375,293.0,33.61,1,BEAM04
3,-70.113197,-12.553517,279.1700134277344,279.0,29.1,1,BEAM04
3,-70.113819,-12.553292,290.05999755859375,290.0,21.02,1,BEAM04
3,-70.113289,-12.553067,288.57000732421875,289.0,32.41,1,BEAM04
3,-70.112963,-12.552842,288.80999755859375,291.0,23.01,1,BEAM04
3,-70.112753,-12.552616,292.4200134277344,293.0,28.74,1,BEAM04
3,-70.113688,-12.552391,283.8699951171875,284.0,32.41,1,BEAM04
3,-70.113735,-12.552166,285.1000061035156,285.0,20.97,1,BEAM04
3,-70.112358,-12.551941,297.6499938964844,297.0,28.99,1,BEAM04
3,-70.112043,-12.551715,294.9200134277344,295.0,25.62,1,BEAM04
3,-70.112612,-12.55149,298.17999267578125,298.0,21.69,1,BEAM04
3,-70.112417,-12.551265,297.2900085449219,298.0,30.72,1,BEAM04
3,-70.113822,-12.55104,295.05999755859375,295.0,24.32,1,BEAM04
3,-70.112202,-12.550815,294.8599853515625,293.0,23.25,1,BEAM04
3,-70.113198,-12.550589,295.3599853515625,296.0,29.51,1,BEAM04
3,-70.112596,-12.550364,292.7900085449219,293.0,26.38,1,BEAM04
3,-70.112462,-12.550139,293.5799865722656,292.0,34.31,1,BEAM04
3,-70.112647,-12.549914,293.80999755859375,295.0,23.62,1,BEAM04
3,-70.111988,-12.549688,292.1600036621094,293.0,32.77,1,BEAM04
3,-70.113545,-12.549463,290.239990234375,291.0,31.65,1,BEAM04
3,-70.112226,-12.549238,288.32000732421875,287.0,29.04,0,BEAM04
3,-70.112978,-12.549013,295.239990234375,295.0,25.51,1,BEAM04
3,-70.113354,-12.548788,295.5899963378906,295.0,23.81,1,BEAM04
3,-70.113373,-12.548562,296.0899963378906,296.0,24.9,1,BEAM04
3,-70.112232,-12.548337,293.55999755859375,293.0,24.84,1,BEAM04
3,-70.113173,-12.548112,291.4200134277344,291.0,20.85,1,BEAM04
3,-70.112243,-12.547887,292.54998779296875,292.0,27.69,1,BEAM04
3,-70.113539,-12.547661,290.82000732421875,291.0,26.38,0,BEAM04
3,-70.112639,-12.547436,293.6199951171875,294.0,32.57,1,BEAM04
3,-70.113141,-12.547211,292.8500061035156,292.0,24.9,1,BEAM04
3,-70.113225,-12.546986,287.25,287.0,31.36,1,BEAM04
3,-70.113578,-12.546761,284.4700012207031,286.0,29.84,1,BEAM04
3,-70.112946,-12.546535,287.20001220703125,287.0,21.42,0,BEAM04
3,-70.112521,-12.54631,288.0400085449219,289.0,26.07,1,BEAM04
3,-70.113919,-12.546085,286.5400085449219,285.0,28.93,1,BEAM04
3,-70.113875,-12.54586,284.54998779296875,284.0,28.47,1,BEAM04
3,-70.113438,-12.545634,288.0299987792969,289.0,26.75,1,BEAM04
3,-70.112441,-12.545409,291.54998779296875,290.0,34.12,1,BEAM04
3,-70.11325,-12.545184,291.7699890136719,291.0,20.61,1,BEAM04
3,-70.113675,-12.544959,292.3599853515625,291.0,20.97,1,BEAM04
3,-70.112679,-12.544733,294.2699890136719,293.0,29.49,1,BEAM04
3,-70.11202,-12.544508,278.92999267578125,279.0,22.23,1,BEAM04
3,-70.112349,-12.544283,281.4599914550781,278.0,24.91,0,BEAM04
3,-70.112386,-12.544058,283.32000732421875,282.0,28.95,1,BEAM04
3,-70.113253,-12.543833,289.739990234375,290.0,29.65,1,BEAM04
3,-70.112453,-12.543607,272.9100036621094,271.0,26.37,1,BEAM04
3,-70.112514,-12.543382,265.30999755859375,266.0,23.9,1,BEAM04
3,-70.113878,-12.543157,286.17999267578125,287.0,28.67,1,BEAM04
3,-70.113894,-12.542932,285.0400085449219,287.0,29.57,0,BEAM04
3,-70.113688,-12.542706,286.7300109863281,286.0,23.95,1,BEAM04
3,-70.11229,-12.542481,252.08999633789062,252.0,31.62,1,BEAM04
3,-70.113516,-12.542256,278.67999267578125,280.0,27.85,1,BEAM04
3,-70.113437,-12.542031,274.8299865722656,274.0,33.06,1,BEAM04
3,-70.113355,-12.541806,273.0899963378906,273.0,31.16,1,BEAM04
3,-70.112835,-12.54158,263.4700012207031,263.0,33.99,1,BEAM04
3,-70.112429,-12.541355,260.7300109863281,260.0,28.69,0,BEAM04
3,-70.11385,-12.54113,286.989990234375,286.0,28.37,1,BEAM04
3,-70.112638,-12.540905,265.07000732421875,264.0,34.77,1,BEAM04
3,-70.112895,-12.540679,260.2900085449219,261.0,30.57,1,BEAM04
3,-70.113069,-12.540454,264.0899963378906,265.0,24.88,1,BEAM04
3,-70.113373,-12.540229,266.94000244140625,267.0,32.98,0,BEAM04
3,-70.112007,-12.540004,253.52000427246094,254.0,34.59,1,BEAM04
4,-70.100957,-12.599914,244.1300048828125,243.0,26.71,1,BEAM05
4,-70.10221,-12.599688,241.69000244140625,244.0,22.76,1,BEAM05
4,-70.102676,-12.599463,241.38999938964844,242.0,27.35,1,BEAM05
4,-70.102531,-12.599238,241.13999938964844,241.0,24.67,1,BEAM05
4,-70.102079,-12.599013,244.17999267578125,245.0,33.82,1,BEAM05
4,-70.10119,-12.598788,246.39999389648438,246.0,23.26,1,BEAM05
4,-70.101803,-12.598562,248.8300018310547,249.0,29.94,1,BEAM05
4,-70.101372,-12.598337,245.72000122070312,246.0,25.42,1,BEAM05
4,-70.100915,-12.598112,243.99000549316406,244.0,26.02,1,BEAM05
4,-70.102132,-12.597887,247.00999450683594,246.0,22.28,1,BEAM05
4,-70.101444,-12.597661,244.3000030517578,244.0,29.75,1,BEAM05
4,-70.102206,-12.597436,246.74000549316406,246.0,26.43,1,BEAM05
4,-70.102703,-12.597211,241.85000610351562,242.0,21.28,0,BEAM05
4,-70.102304,-12.596986,244.66000366210938,244.0,23.18,1,BEAM05
4,-70.102238,-12.596761,241.9199981689453,242.0,27.27,1,BEAM05
4,-70.102858,-12.596535,242.07000732421875,242.0,29.5,1,BEAM05
4,-70.101089,-12.59631,241.7100067138672,243.0,24.16,1,BEAM05
4,-70.101486,-12.596085,243.49000549316406,243.0,24.5,1,BEAM05
4,-70.102088,-12.59586,244.5399932861328,244.0,34.5,1,BEAM05
4,-70.101328,-12.595634,241.25,241.0,30.74,1,BEAM05
4,-70.101253,-12.595409,243.7899932861328,243.0,20.54,0,BEAM05
4,-70.102538,-12.595184,243.3000030517578,245.0,28.33,1,BEAM05
4,-70.101674,-12.594959,249.07000732421875,246.0,20.38,1,BEAM05
4,-70.101438,-12.594733,247.6999969482422,247.0,29.99,1,BEAM05
4,-70.10157,-12.594508,245.6300048828125,247.0,29.08,1,BEAM05
4,-70.101375,-12.594283,247.9499969482422,248.0,27.84,1,BEAM05
4,-70.101887,-12.594058,248.33999633789062,247.0,33.42,1,BEAM05
4,-70.101226,-12.593833,247.25999450683594,246.0,31.02,1,BEAM05
4,-70.1022,-12.593607,240.6699981689453,241.0,26.07,1,BEAM05
4,-70.102563,-12.593382,239.10000610351562,239.0,27.01,0,BEAM05
4,-70.102588,-12.593157,239.92999267578125,240.0,26.42,1,BEAM05
4,-70.101392,-12.592932,241.49000549316406,242.0,20.37,1,BEAM05
4,-70.102732,-12.592706,240.1699981689453,239.0,21.8,1,BEAM05
4,-70.101617,-12.592481,241.89999389648438,242.0,24.45,1,BEAM05
4,-70.101561,-12.592256,242.61000061035156,242.0,33.07,1,BEAM05
4,-70.100963,-12.592031,247.74000549316406,247.0,32.65,1,BEAM05
4,-70.102799,-12.591806,233.38999938964844,234.0,30.01,0,BEAM05
4,-70.101852,-12.59158,241.02000427246094,241.0,32.18,1,BEAM05
4,-70.101415,-12.591355,241.1999969482422,242.0,23.94,1,BEAM05
4,-70.101226,-12.59113,242.75,244.0,30.39,1,BEAM05
4,-70.101989,-12.590905,238.57000732421875,238.0,33.11,1,BEAM05
4,-70.102247,-12.590679,239.5399932861328,237.0,22.02,0,BEAM05
4,-70.102241,-12.590454,239.07000732421875,237.0,29.11,1,BEAM05
4,-70.102778,-12.590229,233.00999450683594,231.0,24.24,1,BEAM05
4,-70.102461,-12.590004,237.42999267578125,237.0,29.47,1,BEAM05
4,-70.101224,-12.589779,240.36000061035156,241.0,31.39,1,BEAM05
4,-70.101265,-12.589553,239.5500030517578,239.0,28.47,1,BEAM05
4,-70.101568,-12.589328,238.92999267578125,240.0,34.13,1,BEAM05
4,-70.102356,-12.589103,239.05999755859375,238.0,32.24,1,BEAM05
4,-70.102764,-12.588878,227.72999572753906,228.0,31.22,1,BEAM05
4,-70.101391,-12.588652,239.5800018310547,239.0,26.66,1,BEAM05
4,-70.102758,-12.588427,229.02000427246094,229.0,29.06,1,BEAM05
4,-70.1022,-12.588202,235.8000030517578,236.0,20.59,1,BEAM05
4,-70.101412,-12.587977,242.27999877929688,243.0,34.33,1,BEAM05
4,-70.102359,-12.587752,238.66000366210938,240.0,32.9,1,BEAM05
4,-70.102179,-12.587526,237.39999389648438,238.0,31.17,1,BEAM05
4,-70.102056,-12.587301,241.25,240.0,32.89,1,BEAM05
4,-70.102585,-12.587076,238.08999633789062,238.0,24.15,1,BEAM05
4,-70.102737,-12.586851,239.27000427246094,240.0,25.97,0,BEAM05
4,-70.101291,-12.586625,242.92999267578125,244.0,26.75,1,BEAM05
4,-70.10273,-12.5864,239.83999633789062,239.0,23.71,1,BEAM05
4,-70.101694,-12.586175,242.4499969482422,242.0,27.24,1,BEAM05
4,-70.102099,-12.58595,241.13999938964844,240.0,22.44,1,BEAM05
4,-70.101265,-12.585724,242.0800018310547,243.0,29.86,1,BEAM05
4,-70.101204,-12.585499,242.6699981689453,243.0,34.12,1,BEAM05
4,-70.101014,-12.585274,242.1300048828125,244.0,28.22,1,BEAM05
4,-70.102354,-12.585049,243.47999572753906,243.0,34.71,1,BEAM05
4,-70.101601,-12.584824,241.5,240.0,22.5,1,BEAM05
4,-70.102211,-12.584598,241.72000122070312,242.0,34.25,1,BEAM05
4,-70.101962,-12.584373,242.97999572753906,242.0,23.44,1,BEAM05
4,-70.101314,-12.584148,243.5500030517578,243.0,23.77,1,BEAM05
4,-70.102081,-12.583923,245.80999755859375,245.0,22.57,1,BEAM05
4,-70.101877,-12.583697,244.39999389648438,245.0,34.08,1,BEAM05
4,-70.102522,-12.583472,246.49000549316406,245.0,34.77,1,BEAM05
4,-70.101458,-12.583247,246.7899932861328,247.0,25.3,1,BEAM05
4,-70.101657,-12.583022,241.33999633789062,243.0,30.67,1,BEAM05
4,-70.102633,-12.582797,245.83999633789062,245.0,34.12,1,BEAM05
4,-70.10152,-12.582571,238.52000427246094,240.0,31.61,1,BEAM05
4,-70.10111,-12.582346,240.91000366210938,240.0,34.22,1,BEAM05
4,-70.102357,-12.582121,242.97000122070312,244.0,34.5,1,BEAM05
4,-70.101503,-12.581896,241.94000244140625,241.0,30.26,1,BEAM05
4,-70.102386,-12.58167,240.6300048828125,241.0,29.34,0,BEAM05
4,-70.102588,-12.581445,237.8300018310547,239.0,27.82,1,BEAM05
4,-70.102047,-12.58122,239.33999633789062,240.0,30.06,1,BEAM05
4,-70.102426,-12.580995,241.3300018310547,240.0,30.8,1,BEAM05
4,-70.10214,-12.58077,242.55999755859375,241.0,32.86,1,BEAM05
4,-70.102192,-12.580544,239.9199981689453,241.0,34.21,1,BEAM05
4,-70.102846,-12.580319,241.3000030517578,240.0,23.95,1,BEAM05
4,-70.101473,-12.580094,243.83999633789062,243.0,28.88,1,BEAM05
4,-70.10176,-12.579869,241.97000122070312,242.0,30.72,1,BEAM05
4,-70.101525,-12.579643,244.33999633789062,245.0,31.65,1,BEAM05
4,-70.101797,-12.579418,243.6199951171875,244.0,29.14,1,BEAM05
4,-70.101958,-12.579193,240.99000549316406,242.0,23.16,1,BEAM05
4,-70.102,-12.578968,241.32000732421875,242.0,21.88,1,BEAM05
4,-70.102642,-12.578742,246.27999877929688,246.0,32.98,1,BEAM05
4,-70.101047,-12.578517,242.6300048828125,242.0,28.61,1,BEAM05
4,-70.102126,-12.578292,242.41000366210938,243.0,22.04,0,BEAM05
4,-70.101579,-12.578067,241.3699951171875,241.0,24.26,1,BEAM05
4,-70.101023,-12.577842,240.25,239.0,24.33,1,BEAM05
4,-70.101939,-12.577616,242.92999267578125,242.0,27.5,0,BEAM05
4,-70.10279,-12.577391,243.69000244140625,244.0,22.88,1,BEAM05
4,-70.101017,-12.577166,240.5800018310547,241.0,22.18,1,BEAM05
4,-70.101205,-12.576941,241.47000122070312,240.0,27.18,1,BEAM05
4,-70.101442,-12.576715,243.16000366210938,242.0,20.73,1,BEAM05
4,-70.102783,-12.57649,242.99000549316406,244.0,30.82,1,BEAM05
4,-70.102027,-12.576265,244.3000030517578,243.0,21.05,1,BEAM05
4,-70.101988,-12.57604,244.5500030517578,245.0,20.77,1,BEAM05
4,-70.101054,-12.575815,215.5800018310547,216.0,29.59,1,BEAM05
4,-70.102135,-12.575589,243.8800048828125,243.0,26.8,1,BEAM05
4,-70.102352,-12.575364,234.25,234.0,28.21,1,BEAM05
4,-70.102524,-12.575139,238.3000030517578,237.0,20.15,1,BEAM05
4,-70.101236,-12.574914,214.77999877929688,216.0,20.71,1,BEAM05
4,-70.102143,-12.574688,216.44000244140625,216.0,26.96,0,BEAM05
4,-70.101533,-12.574463,215.57000732421875,216.0,27.75,1,BEAM05
4,-70.102324,-12.574238,215.47999572753906,216.0,29.47,1,BEAM05
4,-70.101251,-12.574013,216.35000610351562,216.0,33.18,1,BEAM05
4,-70.101396,-12.573788,216.42999267578125,216.0,33.45,1,BEAM05
4,-70.101388,-12.573562,213.97000122070312,216.0,25.24,1,BEAM05
4,-70.10239,-12.573337,217.38999938964844,216.0,33.65,1,BEAM05
4,-70.10256,-12.573112,215.9600067138672,216.0,25.46,1,BEAM05
4,-70.101817,-12.572887,214.5800018310547,216.0,22.12,1,BEAM05
4,-70.10227,-12.572661,215.39999389648438,216.0,25.81,1,BEAM05
4,-70.101203,-12.572436,216.74000549316406,216.0,32.99,1,BEAM05
4,-70.101598,-12.572211,215.5800018310547,216.0,22.39,1,BEAM05
4,-70.102425,-12.571986,214.9199981689453,216.0,24.45,1,BEAM05
4,-70.102081,-12.571761,217.3699951171875,216.0,25.14,0,BEAM05
4,-70.102724,-12.571535,216.32000732421875,216.0,23.53,1,BEAM05
4,-70.102036,-12.57131,214.41000366210938,216.0,24.25,1,BEAM05
4,-70.102468,-12.571085,216.27000427246094,216.0,20.2,1,BEAM05
4,-70.102809,-12.57086,217.08999633789062,216.0,34.53,1,BEAM05
4,-70.101016,-12.570634,233.14999389648438,234.0,30.83,1,BEAM05
4,-70.102342,-12.570409,216.3300018310547,216.0,20.3,0,BEAM05
4,-70.102646,-12.570184,215.47000122070312,216.0,23.0,0,BEAM05
4,-70.100967,-12.569959,253.00999450683594,253.0,26.2,1,BEAM05
4,-70.101926,-12.569733,222.58999633789062,223.0,32.81,1,BEAM05
4,-70.102836,-12.569508,216.1199951171875,216.0,32.92,1,BEAM05
4,-70.102113,-12.569283,221.9199981689453,223.0,21.23,1,BEAM05
4,-70.10118,-12.569058,266.8399963378906,267.0,28.35,1,BEAM05
4,-70.101739,-12.568833,244.58999633789062,246.0,24.95,1,BEAM05
4,-70.100998,-12.568607,269.239990234375,269.0,20.94,1,BEAM05
4,-70.102882,-12.568382,216.3699951171875,216.0,32.81,0,BEAM05
4,-70.102499,-12.568157,228.6199951171875,228.0,29.11,1,BEAM05
4,-70.101244,-12.567932,276.05999755859375,276.0,23.21,1,BEAM05
4,-70.101952,-12.567706,248.42999267578125,248.0,20.17,1,BEAM05
4,-70.101669,-12.567481,266.42999267578125,266.0,20.33,1,BEAM05
4,-70.100986,-12.567256,278.6499938964844,278.0,25.67,1,BEAM05
4,-70.101013,-12.567031,276.7799987792969,277.0,24.14,1,BEAM05
4,-70.102111,-12.566806,269.260009765625,268.0,23.58,1,BEAM05
4,-70.102125,-12.56658,267.260009765625,268.0,29.71,1,BEAM05
4,-70.10144,-12.566355,279.3800048828125,278.0,25.69,1,BEAM05
4,-70.101345,-12.56613,285.1499938964844,284.0,22.52,1,BEAM05
4,-70.101476,-12.565905,286.05999755859375,286.0,30.06,1,BEAM05
4,-70.102818,-12.565679,281.6600036621094,281.0,29.06,1,BEAM05
4,-70.101327,-12.565454,285.8399963378906,287.0,29.6,1,BEAM05
4,-70.101172,-12.565229,288.5299987792969,288.0,24.89,1,BEAM05
4,-70.101071,-12.565004,289.67999267578125,290.0,34.9,0,BEAM05
4,-70.101242,-12.564779,290.6600036621094,291.0,33.55,1,BEAM05
4,-70.101576,-12.564553,288.4800109863281,288.0,29.77,1,BEAM05
4,-70.101121,-12.564328,290.6000061035156,292.0,34.55,1,BEAM05
4,-70.10269,-12.564103,286.95001220703125,287.0,21.33,1,BEAM05
